Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784255945,902,,Aggregated,103.600000,0.000000,1100,2100,2800,3400,5400,7700,10000,12000,18000,20000,20000,6735,0,1100.0,2075.8734631862053,4.4201450000400655,20491.620675000377,317.8233110616184
1784255946,918,,Aggregated,100.700000,0.000000,1200,2100,2900,3600,5500,7900,11000,13000,19000,23000,23000,6834,0,1200.0,2135.2782743348116,4.4201450000400655,23307.812584000203,317.95815042434884
1784255947,935,,Aggregated,106.500000,0.000000,1200,2200,3000,3600,5800,8100,11000,13000,19000,23000,23000,6922,0,1200.0,2192.707096250233,4.4201450000400655,23307.812584000203,318.0479630164692
1784255948,952,,Aggregated,111.500000,0.000000,1200,2200,3000,3700,5900,8200,11000,13000,20000,24000,24000,6978,0,1200.0,2225.4083844971506,4.4201450000400655,24306.029239000054,318.05273717397534
1784255949,969,,Aggregated,108.400000,0.000000,1200,2300,3100,3800,6100,8400,11000,14000,20000,25000,25000,7128,0,1200.0,2304.3288384277657,4.4201450000400655,25194.33405899963,317.7682379349046
1784255950,985,,Aggregated,100.200000,0.000000,1300,2300,3200,3900,6300,8700,12000,14000,20000,25000,25000,7247,0,1300.0,2371.2768011102685,4.4201450000400655,25194.33405899963,317.8001931833862
1784255951,1000,,Aggregated,103.300000,0.000000,1300,2400,3300,4000,6400,8900,12000,14000,20000,25000,25000,7335,0,1300.0,2420.880739469136,4.4201450000400655,25194.33405899963,317.69734151329243
1784255952,1000,,Aggregated,104.100000,0.000000,1300,2400,3400,4100,6700,9200,12000,15000,22000,25000,25000,7470,0,1300.0,2504.1996191693606,4.4201450000400655,25194.33405899963,317.46586345381525
1784255953,1000,,Aggregated,99.800000,0.000000,1400,2500,3500,4200,6900,9400,13000,15000,23000,25000,25000,7601,0,1400.0,2570.8069388487215,4.4201450000400655,25194.33405899963,317.4548085778187
1784255954,1000,,Aggregated,100.800000,0.000000,1400,2500,3600,4300,7000,9600,13000,16000,23000,25000,25000,7721,0,1400.0,2633.1227117996536,4.4201450000400655,25194.33405899963,317.50861287398004
1784255955,1000,,Aggregated,108.500000,0.000000,1400,2600,3600,4400,7200,9800,13000,17000,23000,28000,28000,7811,0,1400.0,2685.7751303292953,4.4201450000400655,28414.33016300016,317.6166944053258
1784255956,1000,,Aggregated,113.600000,0.000000,1500,2600,3700,4500,7400,10000,14000,17000,24000,30000,30000,7934,0,1500.0,2749.8532151353834,4.4201450000400655,29848.30713700012,317.3917317872448
1784255957,1000,,Aggregated,106.400000,0.000000,1500,2700,3800,4600,7500,10000,14000,17000,24000,33000,33000,8021,0,1500.0,2798.2033245339876,4.4201450000400655,33399.24129299925,317.23027053983293
